time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration
2010-12-09,22.1,11.6,16.1,21.4,10.1,14.8,84,46,64,0.0,0.0,0.0,10.1,19.4,310,11.29,2.3,34281.9,37349.27
2010-12-10,20.8,9.9,14.7,19.2,7.9,12.5,81,33,57,0.0,0.0,0.0,10.5,21.2,301,14.32,2.83,35445.84,37319.99
2010-12-11,20.6,8.0,14.0,18.3,5.1,11.5,69,41,57,0.0,0.0,0.0,12.0,25.2,286,14.35,2.89,35458.46,37293.33
2010-12-12,22.3,10.3,15.3,18.8,7.3,12.4,74,33,55,0.0,0.0,0.0,18.3,36.0,286,14.58,3.33,35472.51,37269.35
2010-12-13,22.4,7.1,14.9,21.0,5.2,13.3,89,31,59,0.0,0.0,0.0,9.1,15.8,256,14.46,2.44,35488.54,37247.79
2010-12-14,22.4,7.2,14.5,19.8,5.3,12.3,91,30,60,0.0,0.0,0.0,11.4,23.8,294,14.54,2.93,35506.56,37228.53
2010-12-15,22.3,7.8,14.6,19.5,5.4,12.3,83,35,60,0.0,0.0,0.0,13.0,27.7,290,14.59,2.98,35526.49,37211.59
2010-12-16,22.5,6.9,14.6,20.9,5.1,13.2,92,37,67,0.0,0.0,0.0,9.4,19.1,310,14.36,2.55,35561.32,37196.97
2010-12-17,23.4,10.2,16.2,22.5,9.7,15.5,87,38,65,0.0,0.0,0.0,7.1,16.6,320,14.26,2.48,35571.71,37184.68
2010-12-18,21.9,7.9,14.6,20.1,6.6,13.1,97,42,71,0.0,0.0,0.0,14.4,27.4,324,14.2,2.66,35596.83,37174.73
2010-12-19,21.8,8.7,14.4,19.2,6.8,12.2,92,34,64,0.0,0.0,0.0,11.9,26.6,306,14.5,2.81,35623.49,37167.14
2010-12-20,22.3,8.9,14.5,18.1,5.5,11.2,72,29,52,0.0,0.0,0.0,19.5,37.8,291,14.58,3.45,35651.62,37161.89
2010-12-21,21.8,8.7,14.6,19.7,6.2,12.4,81,40,62,0.0,0.0,0.0,11.5,26.3,283,14.37,2.86,35681.11,37159.0
2010-12-22,22.1,7.2,14.1,20.4,5.1,12.3,91,32,64,0.0,0.0,0.0,10.6,18.4,218,14.4,2.53,35711.88,37158.46
2010-12-23,22.7,8.6,15.0,20.6,6.6,13.0,87,37,64,0.0,0.0,0.0,12.3,27.4,132,14.22,2.83,35743.84,37160.29
2010-12-24,22.2,8.7,15.1,21.4,6.8,13.8,90,44,69,0.0,0.0,0.0,9.7,19.4,184,14.1,2.52,35776.89,37164.48
2010-12-25,20.9,8.4,14.4,20.1,6.7,13.0,94,44,72,0.0,0.0,0.0,9.6,18.0,303,14.1,2.45,35810.95,37171.04
2010-12-26,20.0,7.3,13.5,19.5,5.4,12.3,96,45,74,0.0,0.0,0.0,8.4,13.7,336,14.28,2.31,35845.91,37179.97
2010-12-27,20.8,6.8,13.4,19.3,4.7,11.7,94,42,70,0.0,0.0,0.0,9.5,19.1,7,14.36,2.48,35881.7,37191.26
2010-12-28,18.6,7.6,13.2,18.0,5.8,11.9,93,55,76,0.4,0.4,1.0,8.9,22.7,342,10.02,1.7,35918.2,37204.91
2010-12-29,22.2,10.4,15.4,22.0,9.0,15.1,92,55,79,0.2,0.2,2.0,8.4,23.4,355,11.55,2.02,31820.61,37220.93
2010-12-30,20.5,13.0,16.0,20.0,12.8,15.9,100,65,87,10.9,10.9,21.0,15.2,33.8,131,8.83,1.62,25801.82,37239.3
2010-12-31,17.7,10.1,13.9,15.1,8.8,12.5,100,55,82,0.3,0.3,1.0,16.6,33.1,306,12.01,2.0,28769.05,37260.02
2011-01-01,16.6,6.7,11.4,14.3,4.7,9.4,99,56,81,0.0,0.0,0.0,15.8,32.8,311,14.32,2.17,36000.0,37283.11
2011-01-02,16.4,6.9,11.1,14.1,4.2,8.9,95,59,81,0.0,0.0,0.0,16.5,34.9,304,14.22,2.01,36000.0,37308.81
2011-01-03,14.8,6.1,10.0,12.6,4.4,8.4,99,62,85,0.0,0.0,0.0,11.0,25.2,315,13.65,1.86,36000.0,37337.16
2011-01-04,14.8,5.2,9.3,12.5,3.1,7.1,97,55,81,0.0,0.0,0.0,11.5,27.4,309,14.65,1.99,36000.0,37368.1
2011-01-05,15.4,5.5,9.4,12.7,2.8,7.0,97,59,83,0.0,0.0,0.0,14.5,30.2,308,14.54,1.96,36000.0,37401.54
2011-01-06,15.4,4.2,9.0,13.0,1.2,6.7,98,57,84,0.0,0.0,0.0,11.8,28.4,308,14.57,1.93,36000.0,37437.41
2011-01-07,17.5,4.5,10.2,16.0,1.9,8.3,97,48,79,0.0,0.0,0.0,9.6,21.2,314,15.2,2.23,36000.0,37475.63
2011-01-08,16.8,4.0,9.3,16.4,1.7,7.9,100,61,87,0.0,0.0,0.0,9.8,15.5,33,12.89,1.86,28456.04,37516.12
2011-01-09,15.7,5.6,9.8,13.3,3.2,7.6,98,52,81,0.0,0.0,0.0,12.3,26.6,309,14.94,2.1,36000.0,37558.81
2011-01-10,17.8,5.3,10.8,14.6,1.9,8.0,97,52,80,0.0,0.0,0.0,18.7,35.6,295,15.25,2.28,36000.0,37603.62
2011-01-11,19.3,6.9,12.2,15.9,3.7,9.4,91,43,71,0.0,0.0,0.0,18.6,36.7,290,15.14,2.57,36000.0,37650.48
2011-01-12,20.3,6.1,12.8,18.5,4.0,10.9,92,46,73,0.0,0.0,0.0,10.9,24.5,292,15.07,2.54,36000.0,37699.3
2011-01-13,22.7,7.3,14.4,21.8,5.1,13.1,94,43,73,0.0,0.0,0.0,10.2,19.1,138,15.03,2.66,36000.0,37750.01
2011-01-14,22.6,10.3,16.0,21.7,9.0,15.0,91,52,74,0.3,0.3,2.0,12.5,24.8,137,12.81,2.45,36000.0,37802.54
2011-01-15,19.7,8.8,13.4,16.4,5.3,10.7,100,23,61,0.0,0.0,0.0,16.7,30.2,274,15.42,3.19,36000.0,37856.8
2011-01-16,17.1,7.4,11.6,12.9,4.4,8.2,96,40,67,0.0,0.0,0.0,23.0,42.1,298,15.81,2.83,36000.0,37912.73
2011-01-17,18.8,7.3,12.2,14.8,3.3,8.6,73,33,55,0.0,0.0,0.0,18.5,37.1,297,15.68,3.22,36000.0,37970.25
2011-01-18,20.4,5.3,12.3,18.3,2.7,10.1,93,31,64,0.0,0.0,0.0,10.0,22.3,337,15.92,2.81,36000.0,38029.29
2011-01-19,19.4,6.8,12.3,15.6,3.8,9.2,85,33,60,0.0,0.0,0.0,18.7,36.4,293,16.25,3.1,36000.0,38089.76
2011-01-20,19.8,5.9,12.6,16.9,2.8,10.0,75,34,58,0.0,0.0,0.0,11.7,25.6,296,14.76,2.79,36000.0,38151.61
2011-01-21,22.1,6.4,14.0,19.8,4.1,12.1,92,33,65,0.0,0.0,0.0,12.1,25.2,319,15.53,2.91,36000.0,38214.79
2011-01-22,22.3,8.9,14.8,20.1,7.3,13.1,91,35,67,0.0,0.0,0.0,11.1,24.1,322,14.3,2.73,34536.9,38279.95
2011-01-23,22.3,9.7,15.1,20.6,8.2,13.5,89,33,65,0.0,0.0,0.0,9.6,19.8,335,15.54,2.86,36000.0,38347.25
2011-01-24,21.0,9.1,14.3,18.0,7.3,11.9,85,27,59,0.0,0.0,0.0,13.6,26.6,323,15.15,3.05,35887.28,38416.58
2011-01-25,21.4,6.2,13.7,20.0,3.6,11.8,84,31,58,0.0,0.0,0.0,10.6,18.4,12,16.44,2.81,36000.0,38487.83
2011-01-26,22.2,11.1,15.6,20.5,8.5,13.2,73,31,54,0.0,0.0,0.0,12.4,25.2,352,15.94,3.42,36000.0,38560.89
2011-01-27,19.7,7.1,13.1,16.6,4.7,10.7,90,40,66,0.0,0.0,0.0,14.6,28.4,304,15.08,2.75,36000.0,38635.65
2011-01-28,20.5,5.8,13.0,18.7,3.5,10.9,90,30,62,0.0,0.0,0.0,9.8,21.2,313,16.97,3.0,36000.0,38711.99
2011-01-29,21.0,6.0,13.9,19.4,3.7,11.9,93,34,63,0.0,0.0,0.0,10.0,19.4,98,16.47,3.0,36000.0,38789.82
2011-01-30,22.4,8.4,15.0,22.1,6.7,13.7,91,37,66,0.6,0.6,3.0,9.4,17.6,336,16.15,2.91,36106.07,38869.03
2011-01-31,22.0,8.9,15.2,20.0,7.1,13.5,92,38,67,0.0,0.0,0.0,15.2,30.6,308,17.06,3.21,36358.89,38949.51
2011-02-01,22.3,9.1,15.3,19.9,7.2,13.1,86,36,62,0.0,0.0,0.0,16.4,31.3,294,17.28,3.4,36331.67,39031.16
2011-02-02,24.1,9.0,16.2,22.3,7.0,14.4,86,34,61,0.0,0.0,0.0,12.2,27.0,298,17.3,3.47,36304.57,39113.88
2011-02-03,24.9,9.1,16.9,24.1,7.6,15.8,90,35,65,0.0,0.0,0.0,10.1,19.1,325,17.25,3.36,36555.6,39197.58
2011-02-04,26.9,9.9,18.1,26.4,8.7,17.5,94,35,67,0.0,0.0,0.0,10.6,20.2,340,17.35,3.46,36528.31,39282.15
2011-02-05,28.7,12.3,20.1,28.9,11.5,19.7,89,34,64,0.0,0.0,0.0,10.5,21.6,165,17.34,3.65,36501.2,39367.5
2011-02-06,27.2,14.6,20.6,26.3,14.4,20.2,88,43,65,0.0,0.0,0.0,14.5,29.5,139,14.31,3.4,36197.92,39453.54
2011-02-07,27.1,14.9,20.6,27.0,15.0,20.2,88,39,64,2.3,2.3,4.0,14.6,27.7,186,15.34,3.48,35903.22,39540.16
2011-02-08,23.7,12.1,16.7,22.4,11.7,15.9,100,32,74,0.0,0.0,0.0,14.1,25.9,322,15.89,3.13,29095.74,39627.29
2011-02-09,22.9,9.2,15.3,20.4,7.0,13.2,95,31,64,0.0,0.0,0.0,14.9,31.3,307,18.66,3.61,37220.3,39714.83
2011-02-10,23.5,8.9,15.7,21.4,6.7,13.6,88,31,60,0.0,0.0,0.0,13.3,31.7,308,18.48,3.63,37193.19,39802.73
2011-02-11,24.6,9.5,16.7,21.8,7.8,14.7,90,29,59,0.0,0.0,0.0,16.1,31.7,307,17.95,3.92,37166.26,39891.77
2011-02-12,27.1,11.7,18.9,25.4,9.3,17.2,74,29,54,0.0,0.0,0.0,12.8,28.1,308,17.47,3.98,36592.66,39982.16
2011-02-13,27.7,12.4,20.6,28.7,12.0,20.5,91,37,58,0.0,0.0,0.0,10.8,18.7,29,17.75,3.67,37112.93,40073.8
2011-02-14,23.6,16.4,19.3,22.6,14.8,18.2,78,44,57,0.0,0.0,0.0,13.8,34.9,10,10.14,2.8,25562.25,40166.61
2011-02-15,19.1,13.8,16.0,18.4,13.6,15.8,93,67,85,21.6,21.6,16.0,15.2,34.2,113,7.43,1.33,14859.99,40260.47
2011-02-16,20.0,12.2,15.7,18.8,11.7,15.3,98,54,81,17.8,17.8,10.0,10.2,27.7,325,13.33,2.32,37034.44,40355.29
2011-02-17,20.3,10.5,14.6,19.3,10.2,13.8,100,47,80,0.0,0.0,0.0,14.8,29.2,326,15.48,2.68,30589.41,40450.99
2011-02-18,20.6,9.0,14.4,19.6,7.2,13.0,93,43,71,0.0,0.0,0.0,13.1,26.3,308,19.59,3.31,38826.75,40547.47
2011-02-19,21.6,8.3,15.1,21.4,7.3,14.1,94,42,69,0.0,0.0,0.0,9.4,22.7,344,19.25,3.34,38769.89,40644.63
2011-02-20,22.8,9.3,15.6,22.8,7.4,14.7,93,43,74,2.9,2.9,6.0,16.3,29.5,350,17.5,3.23,36700.65,40742.39
2011-02-21,20.4,10.1,14.6,20.7,8.7,13.9,99,56,82,0.0,0.0,0.0,10.7,23.4,306,18.72,2.96,38623.86,40840.67
2011-02-22,21.6,9.8,15.5,21.4,8.5,14.9,95,48,75,0.0,0.0,0.0,9.2,20.9,289,18.23,3.0,38599.34,40939.37
2011-02-23,22.9,10.1,17.3,24.2,9.7,17.4,94,46,70,0.0,0.0,0.0,8.7,15.5,82,18.93,3.27,39077.3,41038.41
2011-02-24,23.1,12.4,17.4,23.7,11.2,17.3,90,51,73,0.6,0.6,2.0,11.0,19.1,359,15.77,2.89,38216.95,41137.7
2011-02-25,23.1,10.7,17.2,23.6,10.1,16.6,95,37,66,0.0,0.0,0.0,8.4,20.5,332,19.83,3.62,38158.86,41237.16
2011-02-26,20.9,12.6,16.4,22.0,11.4,15.7,89,49,69,1.3,1.3,4.0,10.2,29.2,19,17.0,3.04,38698.29,41336.72
2011-02-27,22.9,10.0,16.5,22.4,8.5,15.2,94,34,65,0.0,0.0,0.0,12.4,23.4,346,20.72,3.94,40552.55,41436.28
2011-02-28,23.5,10.1,16.7,22.0,8.2,14.8,85,33,59,0.0,0.0,0.0,13.7,27.7,316,20.58,4.13,40123.06,41535.77
2011-03-01,23.7,10.6,16.9,22.4,8.9,15.3,85,39,65,0.2,0.2,1.0,18.7,31.0,316,16.31,3.53,30936.3,41635.11
2011-03-02,24.5,11.9,18.3,24.2,11.2,18.1,95,41,69,0.0,0.0,0.0,8.6,20.5,27,16.14,3.09,39824.67,41734.25
2011-03-03,24.8,13.9,19.2,26.2,14.0,19.6,93,49,72,1.6,1.6,4.0,10.0,25.6,173,19.04,3.54,38090.92,41833.94
2011-03-04,24.9,14.3,18.9,26.4,14.7,19.5,97,50,76,3.2,3.2,7.0,13.6,19.8,334,16.98,3.3,36441.5,41934.39
2011-03-05,26.5,12.8,19.1,26.8,12.5,19.0,96,39,71,0.0,0.0,0.0,14.0,29.5,339,21.46,4.26,41575.0,42035.52
2011-03-06,26.5,12.8,19.0,24.8,11.4,17.6,90,31,61,0.0,0.0,0.0,19.4,37.1,313,21.36,4.66,38843.82,42137.27
2011-03-07,27.7,12.9,19.8,25.7,10.7,17.9,73,28,53,0.0,0.0,0.0,18.9,36.0,309,21.91,5.19,41779.29,42239.56
2011-03-08,27.3,15.6,20.6,26.3,14.1,19.5,72,34,56,0.0,0.0,0.0,15.5,29.9,307,19.58,4.61,39083.27,42342.31
2011-03-09,26.3,13.4,19.8,26.4,12.8,19.0,89,31,59,0.0,0.0,0.0,13.3,25.9,317,20.75,4.43,41909.09,42445.45
2011-03-10,25.1,12.6,19.4,24.2,11.6,18.1,86,31,53,0.0,0.0,0.0,10.5,21.6,342,19.51,4.17,42089.0,42548.9
2011-03-11,27.5,12.5,19.7,26.9,10.9,18.4,78,31,53,0.0,0.0,0.0,15.0,33.5,318,22.37,4.98,42192.82,42652.61
2011-03-12,28.2,12.4,20.4,27.0,11.0,19.0,77,28,52,0.0,0.0,0.0,17.1,32.8,303,22.73,5.23,42296.8,42756.48
2011-03-13,29.7,12.8,21.3,29.5,11.7,20.5,83,28,55,0.0,0.0,0.0,13.7,25.9,300,22.86,5.17,42400.88,42860.45
2011-03-14,30.4,13.1,22.3,30.5,12.9,22.0,88,32,58,0.0,0.0,0.0,14.5,28.1,315,22.94,5.28,42504.97,42964.46
2011-03-15,31.2,17.7,24.5,33.8,17.8,25.4,75,35,55,0.0,0.0,0.0,10.4,17.3,1,22.93,4.89,42609.04,43068.41
2011-03-16,31.7,15.7,24.1,32.4,16.6,24.8,93,31,59,0.0,0.0,0.0,14.0,27.0,309,23.13,5.36,42712.97,43172.27
2011-03-17,33.2,16.4,25.2,35.5,17.0,26.7,90,36,60,0.0,0.0,0.0,13.0,22.3,293,22.83,5.17,42816.72,43275.94
2011-03-18,34.0,17.8,25.7,35.6,18.7,26.8,88,28,59,0.0,0.0,0.0,13.5,31.0,156,22.24,5.23,42229.07,43379.35
2011-03-19,33.7,18.6,25.8,34.2,17.2,25.2,60,24,40,0.0,0.0,0.0,10.8,24.5,222,20.14,5.36,41371.62,43482.44
2011-03-20,32.7,17.0,24.9,32.9,15.4,23.5,62,17,37,0.0,0.0,0.0,14.6,31.0,296,23.88,6.36,43105.44,43585.13
2011-03-21,30.6,16.4,23.4,30.2,15.3,22.2,66,25,44,0.0,0.0,0.0,15.1,29.2,307,23.9,6.05,43139.71,43687.35
2011-03-22,32.0,14.4,23.3,31.5,13.2,22.3,75,20,44,0.0,0.0,0.0,11.5,23.0,325,24.57,5.92,43173.91,43789.08
2011-03-23,33.1,16.2,24.5,33.9,14.8,24.1,77,22,44,1.1,1.1,1.0,10.4,17.3,33,23.6,5.44,41456.27,43890.98
2011-03-24,32.2,17.7,25.4,33.6,17.8,25.3,73,24,45,0.1,0.1,1.0,10.4,21.6,322,22.73,5.5,43200.0,43993.25
2011-03-25,32.7,17.2,25.0,33.1,16.6,24.5,67,23,45,0.0,0.0,0.0,12.0,24.8,306,24.24,6.05,43200.0,44095.86
2011-03-26,34.0,18.0,26.1,33.4,17.2,25.2,64,21,41,0.0,0.0,0.0,17.9,33.1,295,24.44,6.74,43200.0,44198.71
2011-03-27,35.4,17.6,26.9,35.8,17.0,26.6,66,20,42,0.0,0.0,0.0,13.5,23.0,303,24.41,6.37,43200.0,44301.76
2011-03-28,35.4,20.5,27.6,36.6,20.4,27.6,67,21,41,0.0,0.0,0.0,15.0,23.0,147,24.3,6.24,43200.0,44404.93
2011-03-29,32.0,19.6,26.3,32.9,19.4,26.4,70,39,53,0.0,0.0,0.0,19.9,37.8,108,20.26,5.66,43200.0,44508.16
2011-03-30,32.4,18.7,25.2,34.5,18.7,25.6,88,22,54,3.5,3.5,4.0,19.7,36.4,20,24.28,5.77,43200.0,44611.38
2011-03-31,32.1,17.6,24.8,31.4,16.9,23.9,64,21,42,0.0,0.0,0.0,12.6,29.5,316,25.36,6.35,43200.0,44714.53
2011-04-01,32.9,17.4,25.2,32.9,16.6,24.3,63,21,42,0.0,0.0,0.0,16.9,33.8,326,23.05,5.96,43200.0,44817.54
2011-04-02,32.4,18.8,25.6,32.6,16.8,24.4,49,21,37,0.7,0.7,2.0,14.7,27.0,62,22.59,6.13,42001.32,44920.33
2011-04-03,31.2,19.5,25.1,30.9,17.5,23.4,54,19,33,0.2,0.2,2.0,13.3,24.1,11,22.58,6.28,43200.0,45022.85
2011-04-04,31.2,16.1,23.9,30.0,13.4,21.6,46,16,30,0.0,0.0,0.0,11.6,31.3,337,26.25,6.81,43200.0,45125.03
2011-04-05,34.1,15.3,25.0,32.5,13.7,23.1,61,10,33,0.0,0.0,0.0,13.7,31.7,151,25.97,6.71,43200.0,45226.79
2011-04-06,33.9,16.9,25.4,33.6,14.4,23.8,45,13,30,0.0,0.0,0.0,10.8,22.3,142,25.87,6.43,43200.0,45328.06
2011-04-07,33.7,18.9,25.8,33.4,16.7,23.9,46,18,31,0.0,0.0,0.0,17.7,36.0,30,23.47,6.7,37390.43,45428.78
2011-04-08,32.9,17.4,25.5,32.6,17.1,24.5,69,19,38,0.0,0.0,0.0,14.1,29.5,325,25.7,6.53,43200.0,45528.86
2011-04-09,33.7,17.9,26.2,33.2,16.4,25.0,52,18,33,0.0,0.0,0.0,11.8,28.1,331,25.39,6.49,43200.0,45628.25
2011-04-10,33.2,19.9,26.6,32.4,17.8,25.3,51,22,36,0.0,0.0,0.0,14.1,33.5,48,21.84,6.3,43200.0,45726.86
2011-04-11,34.7,20.7,27.6,35.5,20.1,27.6,55,25,40,1.0,1.0,2.0,8.8,30.6,100,21.93,5.58,40143.48,45824.65
2011-04-12,33.5,20.5,26.8,35.1,20.8,27.7,71,30,50,1.4,1.4,2.0,12.6,32.0,338,21.86,5.24,43200.0,45922.27
2011-04-13,33.4,19.3,26.5,36.0,20.5,27.4,82,27,50,0.4,0.4,2.0,8.8,24.5,296,24.11,5.6,43200.0,46019.9
2011-04-14,34.2,19.5,26.9,35.5,20.2,27.3,78,22,46,0.0,0.0,0.0,10.2,22.7,325,25.33,6.15,43200.0,46117.5
2011-04-15,35.2,19.1,27.9,36.7,20.2,28.1,73,21,40,0.0,0.0,0.0,9.5,19.4,353,25.36,6.13,43200.0,46214.99
2011-04-16,35.5,20.7,29.1,37.7,20.3,29.4,62,21,39,0.0,0.0,0.0,11.8,22.3,31,24.0,6.09,43344.18,46312.3
2011-04-17,35.0,22.3,27.6,37.2,23.8,28.8,86,31,56,9.9,9.9,3.0,16.1,29.2,20,20.72,5.56,39600.0,46409.38
2011-04-18,32.6,20.1,26.2,34.2,22.1,27.6,87,29,56,0.0,0.0,0.0,14.8,26.6,333,24.31,5.62,43550.71,46506.13
2011-04-19,33.4,18.6,26.3,34.7,20.0,26.3,86,19,46,0.0,0.0,0.0,13.8,28.8,326,26.0,6.49,43788.12,46602.51
2011-04-20,33.6,17.8,26.2,33.8,17.7,25.6,74,17,39,0.0,0.0,0.0,11.6,25.9,326,26.48,6.55,44026.59,46698.43
2011-04-21,35.1,18.8,27.2,34.1,17.4,25.7,59,14,31,0.0,0.0,0.0,16.5,30.6,333,26.86,7.42,43277.82,46793.82
2011-04-22,35.5,18.1,27.7,34.8,17.3,26.0,58,15,29,0.0,0.0,0.0,17.7,38.5,320,26.58,7.45,44239.33,46888.61
2011-04-23,36.4,20.3,28.8,37.1,19.4,28.1,54,16,32,0.0,0.0,0.0,10.5,22.3,323,27.24,7.05,44480.88,46982.72
2011-04-24,38.0,20.2,29.9,39.0,19.5,28.9,59,11,29,0.0,0.0,0.0,12.3,25.9,318,25.85,7.03,44455.4,47076.08
2011-04-25,39.8,21.9,31.7,40.9,22.0,30.9,49,13,26,0.0,0.0,0.0,12.3,23.8,282,26.59,7.23,41099.13,47168.61
2011-04-26,36.4,23.2,30.0,37.0,20.5,29.0,47,25,34,0.0,0.0,0.0,24.9,45.7,119,26.99,8.41,44675.1,47260.22
2011-04-27,36.0,23.7,30.1,39.1,24.6,31.1,64,28,44,0.0,0.0,0.0,13.5,33.5,135,24.88,6.67,44651.66,47350.85
2011-04-28,39.0,24.2,32.0,41.2,25.0,32.4,59,17,36,0.0,0.0,0.0,14.1,28.8,222,25.33,7.09,44003.9,47440.39
2011-04-29,40.7,22.9,32.5,39.3,22.5,31.3,54,13,28,0.0,0.0,0.0,19.9,40.3,302,27.01,8.61,45147.49,47528.79
2011-04-30,40.0,24.1,32.4,40.3,23.4,31.7,45,14,27,0.0,0.0,0.0,16.8,32.0,288,26.01,7.81,45397.68,47615.93
2011-05-01,40.7,23.5,32.5,39.3,21.9,30.6,36,11,22,0.0,0.0,0.0,21.4,40.3,274,26.13,8.55,45649.42,47701.77
2011-05-02,40.4,24.5,32.6,39.2,22.4,30.7,32,13,22,0.0,0.0,0.0,16.5,34.9,282,27.48,8.98,45630.98,47786.93
2011-05-03,41.1,24.0,32.8,40.6,23.6,31.9,50,14,27,0.0,0.0,0.0,17.2,34.9,274,26.37,8.19,45885.08,47871.57
2011-05-04,40.1,27.7,33.7,41.7,26.3,33.7,44,21,29,0.0,0.0,0.0,14.2,40.3,278,25.81,8.07,45321.55,47955.63
2011-05-05,38.5,26.6,32.8,40.8,26.6,33.5,50,24,35,0.0,0.0,0.0,15.6,26.3,174,25.52,7.51,44439.78,48039.04
2011-05-06,38.0,26.5,30.6,41.6,27.5,32.5,70,29,50,3.3,3.3,3.0,18.6,44.6,62,23.82,6.76,44741.54,48121.72
2011-05-07,36.3,23.6,30.1,37.3,26.9,31.7,82,25,49,0.0,0.0,0.0,17.6,36.7,312,25.93,6.85,45819.77,48203.61
2011-05-08,38.5,22.5,31.2,39.3,23.2,31.2,70,19,36,0.0,0.0,0.0,15.8,32.0,311,26.54,7.63,46221.6,48284.62
2011-05-09,40.5,23.8,32.6,41.1,23.0,32.2,44,15,29,0.0,0.0,0.0,14.7,30.6,297,27.94,7.95,46264.5,48364.68
2011-05-10,41.6,26.0,33.7,40.5,23.7,32.4,44,14,26,0.0,0.0,0.0,23.7,42.1,281,27.02,9.21,46306.38,48443.72
2011-05-11,42.2,24.2,33.9,42.1,23.3,32.5,45,14,25,0.0,0.0,0.0,20.2,36.7,292,27.47,9.49,46347.21,48521.65
2011-05-12,42.1,28.8,34.7,42.5,25.6,33.9,34,17,26,1.7,1.7,2.0,19.0,41.8,290,25.34,9.29,45919.38,48598.39
2011-05-13,40.0,25.6,33.1,42.0,24.2,33.3,44,19,32,0.2,0.2,1.0,16.8,27.4,322,27.59,8.25,46425.53,48673.87
2011-05-14,40.5,24.3,32.8,42.6,24.5,32.9,55,13,30,0.0,0.0,0.0,11.2,25.6,290,25.8,7.21,46462.95,48747.99
2011-05-15,41.9,24.2,33.7,42.3,23.8,33.1,50,12,26,0.0,0.0,0.0,10.3,24.8,279,28.28,8.18,46499.15,48820.68
2011-05-16,42.2,27.1,34.5,44.5,26.5,34.8,44,14,27,0.0,0.0,0.0,9.2,18.7,157,27.19,7.31,46311.95,48891.85
2011-05-17,43.1,26.8,34.8,43.8,26.0,34.8,41,13,26,0.0,0.0,0.0,14.4,28.1,295,28.31,8.02,46567.72,48961.42
2011-05-18,42.5,28.3,34.9,43.8,27.0,34.9,36,16,25,0.0,0.0,0.0,12.3,28.4,308,27.91,8.1,46600.02,49029.29
2011-05-19,42.8,26.5,34.3,44.1,29.3,36.1,71,20,41,0.7,0.7,3.0,20.2,34.2,206,25.0,7.76,46021.58,49095.38
2011-05-20,38.5,25.8,31.9,43.3,28.2,34.8,78,37,57,1.8,1.8,2.0,21.1,36.0,121,26.73,7.66,46660.41,49159.6
2011-05-21,36.5,27.5,31.3,42.0,30.2,35.0,73,42,58,0.0,0.0,0.0,16.7,31.7,135,22.68,6.11,43174.87,49221.89
2011-05-22,34.2,26.9,30.5,39.9,30.8,34.9,78,48,62,0.7,0.7,1.0,13.2,38.5,144,23.09,5.47,46714.96,49282.71
2011-05-23,38.0,25.1,31.3,39.3,30.0,34.4,88,29,56,0.0,0.0,0.0,20.6,41.8,307,25.19,6.96,46563.67,49342.23
2011-05-24,40.1,25.5,33.2,41.8,27.8,35.3,68,25,44,0.0,0.0,0.0,19.3,37.8,296,27.19,7.94,46763.86,49400.38
2011-05-25,41.1,29.1,33.6,43.7,29.8,35.6,60,26,43,1.8,1.8,1.0,16.6,43.6,284,23.69,7.6,41364.05,49457.1
2011-05-26,39.6,26.9,33.0,44.3,31.3,36.8,77,29,52,0.5,0.5,2.0,14.5,31.0,266,24.87,6.57,43296.21,49512.34
2011-05-27,37.2,26.4,32.0,43.1,31.3,36.2,80,33,56,0.0,0.0,0.0,12.0,29.5,339,26.18,6.56,46176.29,49566.02
2011-05-28,38.6,25.9,32.5,41.9,29.7,35.6,74,32,50,0.0,0.0,0.0,17.4,34.9,307,25.65,6.99,46369.5,49618.12
2011-05-29,40.1,26.6,33.9,43.6,29.6,36.3,67,22,41,0.0,0.0,0.0,10.3,23.8,338,26.7,7.12,46800.0,49668.54
2011-05-30,40.4,26.7,33.5,43.6,30.8,36.5,76,23,48,0.4,0.4,1.0,12.4,26.6,127,26.61,7.38,46800.0,49717.25
2011-05-31,39.9,27.3,32.9,44.3,29.4,35.3,68,27,49,2.4,2.4,2.0,19.5,41.8,123,25.81,7.8,45676.35,49764.17
2011-06-01,36.5,27.9,31.9,40.8,31.3,34.9,71,39,56,2.7,2.7,2.0,22.7,33.5,96,24.75,7.23,46773.28,49809.25
2011-06-02,35.3,24.9,30.6,38.9,27.2,33.4,83,39,57,0.1,0.1,1.0,22.2,40.3,27,25.25,6.62,44017.38,49852.43
2011-06-03,38.3,25.3,31.9,41.4,29.1,34.6,80,28,51,0.0,0.0,0.0,14.3,26.6,331,27.04,7.32,46998.27,49893.64
2011-06-04,39.0,24.0,32.2,40.2,25.3,33.2,70,21,39,0.0,0.0,0.0,14.0,28.4,329,28.22,7.78,47271.7,49932.83
2011-06-05,40.9,25.5,33.8,44.7,27.3,35.7,67,20,39,0.0,0.0,0.0,10.9,18.4,81,27.58,7.27,47259.22,49969.93
